mindat_ID,location name,count,mo_spinel_minerals
310321,"Kapa Kapa, Astrolabe Mineral Field, Central Province, Papua New Guinea",1,Magnetite
310261,"Laloki Mine, Astrolabe Mineral Field, Central Province, Papua New Guinea",1,Magnetite
310314,"Rigo Road, Astrolabe Mineral Field, Central Province, Papua New Guinea",1,Magnetite
310309,"Victoria Hampton (Anaconda), Astrolabe Mineral Field, Central Province, Papua New Guinea",1,Magnetite
249089,"Doriri Creek Deposit, Central Province, Papua New Guinea",2,"Chromite,Magnetite"
282940,"Ofi Creek, Central Province, Papua New Guinea",1,Magnetite
206309,"Mount Bini Cu-Au Deposit, Ofi Creek, Central Province, Papua New Guinea",1,Magnetite
31095,"Port Moresby Area, Central Province, Papua New Guinea",1,Magnetite
186648,"East New Britain Province, Papua New Guinea",1,Magnetite
203740,"Esis Prospect, East New Britain Province, Papua New Guinea",1,Magnetite
46674,"Enga Province, Papua New Guinea",2,"Chromite,Magnetite"
46664,"Kompiam-Ambum District, Enga Province, Papua New Guinea",1,Chromite
226943,"Mt Hagen, Enga Province, Papua New Guinea",1,Magnetite
226942,"Mt Kare Valley, Mt Hagen, Enga Province, Papua New Guinea",1,Magnetite
209389,"Mt Kare Mine, Mt Kare Valley, Mt Hagen, Enga Province, Papua New Guinea",1,Magnetite
18822,"Porgera Mine, Mt Kare Valley, Mt Hagen, Enga Province, Papua New Guinea",1,Magnetite
186651,"Madang Province, Papua New Guinea",1,Magnetite
208475,"Yanderra Deposit (Yandera Prospect), Madang Province, Papua New Guinea",1,Magnetite
186652,"Manus Province, Papua New Guinea",1,Magnetite
206302,"Manus Island, Manus Province, Papua New Guinea",1,Magnetite
206303,"Arie Cu Deposit, Manus Island, Manus Province, Papua New Guinea",1,Magnetite
206304,"Mount Kren Cu Deposit, Manus Island, Manus Province, Papua New Guinea",1,Magnetite
29062,"Morobe Province, Papua New Guinea",1,Magnetite
29061,"Mount Kaindi, Morobe Province, Papua New Guinea",1,Magnetite
29060,"Edie Field, Mount Kaindi, Morobe Province, Papua New Guinea",1,Magnetite
205383,"Upper Edie Creek, Edie Field, Mount Kaindi, Morobe Province, Papua New Guinea",1,Magnetite
208474,"Wafi River Cu-Au Deposit, Morobe Province, Papua New Guinea",1,Magnetite
206308,"Wamum Prospect, Morobe Province, Papua New Guinea",1,Magnetite
28682,"New Ireland Province, Papua New Guinea",2,"Chromite,Magnetite"
281607,"Dyaul Island, New Ireland Province, Papua New Guinea",1,Chromite
262463,"Dyarrl Island Meteorite, Dyaul Island, New Ireland Province, Papua New Guinea",1,Chromite
300532,"Lihir Island, New Ireland Province, Papua New Guinea",1,Magnetite
27932,"Ladolam Au Deposit (Lihir Mine), Lihir Island, New Ireland Province, Papua New Guinea",1,Magnetite
47040,"Lihir Island Area, New Ireland Province, Papua New Guinea",1,Magnetite
60353,"TUBAF Seamount, Lihir Island Area, New Ireland Province, Papua New Guinea",1,Magnetite
186644,"Sandaun Province (West Sepik Province), Papua New Guinea",2,"Magnetite,Spinel"
208479,"Frieda River Complex, Sandaun Province (West Sepik Province), Papua New Guinea",1,Magnetite
226944,"Frieda Deposit (Frieda River Deposit), Frieda River Complex, Sandaun Province (West Sepik Province), Papua New Guinea",1,Magnetite
208480,"Nena Cu-Au Deposit, Frieda River Complex, Sandaun Province (West Sepik Province), Papua New Guinea",1,Magnetite
211929,"Torricelli Mts, Sandaun Province (West Sepik Province), Papua New Guinea",2,"Magnetite,Spinel"
203736,"West New Britain Province, Papua New Guinea",1,Magnetite
203737,"Plesyumi Prospect, West New Britain Province, Papua New Guinea",1,Magnetite
209293,"Talasea Peninsula, West New Britain Province, Papua New Guinea",1,Magnetite
186646,"Western Province (Fly Province), Papua New Guinea",1,Magnetite
206305,"Star Mts, Western Province (Fly Province), Papua New Guinea",1,Magnetite
279247,"Mount Fubilan, Star Mts, Western Province (Fly Province), Papua New Guinea",1,Magnetite
17175,"Ok Tedi Mine, Mount Fubilan, Star Mts, Western Province (Fly Province), Papua New Guinea",1,Magnetite
206307,"Mount Futik Cu Deposit (Mount Olgal), Star Mts, Western Province (Fly Province), Papua New Guinea",1,Magnetite
206306,"Nong River Cu Deposit, Star Mts, Western Province (Fly Province), Papua New Guinea",1,Magnetite
23802,Paraguay,2,"Magnetite,Chromite"
25013,"Alto Paraguay Department, Paraguay",1,Magnetite
25011,"Cerro Boggiani, Alto Paraguay Department, Paraguay",1,Magnetite
24659,"Amambay Department, Paraguay",1,Magnetite
15890,"Cerro Chiriguelo (Cerro Corá), Amambay Department, Paraguay",1,Magnetite
11167,"Cerro Sarambí, Amambay Department, Paraguay",1,Magnetite
144202,"Central, Paraguay",1,Magnetite
11166,"Asuncion, Central, Paraguay",1,Magnetite
259868,"Barcequillo Nephelinite Stock, Asuncion, Central, Paraguay",1,Magnetite
259867,"Confuso Nephelinite Stock, Asuncion, Central, Paraguay",1,Magnetite
259860,"Puerto Botánico Nephelinite Stock, Asuncion, Central, Paraguay",1,Magnetite
259870,"Ramirez Isla Nephelinite Stock, Asuncion, Central, Paraguay",1,Magnetite
259861,"Tacumbu Nephelinite Stock, Asuncion, Central, Paraguay",1,Magnetite
259862,"Verde Nephelinite Stock, Asuncion, Central, Paraguay",1,Magnetite
259857,"Greater Asuncion, Central, Paraguay",1,Magnetite
282525,"Lambaré, Greater Asuncion, Central, Paraguay",1,Magnetite
259858,"Lambaré Nephelinite Stock, Lambaré, Greater Asuncion, Central, Paraguay",1,Magnetite
283446,"Ñemby, Greater Asuncion, Central, Paraguay",1,Magnetite
259856,"Ñemby Nephelinite Stock, Ñemby, Greater Asuncion, Central, Paraguay",1,Magnetite
24144,"Concepción Department, Paraguay",1,Magnetite
24999,"Centurion, Concepción Department, Paraguay",1,Magnetite
147074,"Estancia Machuca-cué, Concepción Department, Paraguay",1,Magnetite
144213,"Guairá Department, Paraguay",1,Magnetite
147088,"Mbocayaty, Guairá Department, Paraguay",1,Magnetite
144203,"Misiones Department, Paraguay",2,"Magnetite,Chromite"
144205,"San Miguel, Misiones Department, Paraguay",2,"Magnetite,Chromite"
15142,"Las Mercedes Mine, San Miguel, Misiones Department, Paraguay",1,Chromite
144204,"Paraguarí Department, Paraguay",1,Magnetite
105595,"Cerro Vera, Paraguarí Department, Paraguay",1,Magnetite
15160,"Kaapuku (Caapucu), Paraguarí Department, Paraguay",1,Magnetite
269151,"Apichapa Mine (Lopez), Kaapuku (Caapucu), Paraguarí Department, Paraguay",1,Magnetite
105598,"Sapukai (Sapucai; Sapucay), Paraguarí Department, Paraguay",1,Magnetite
5869,Peru,5,"Magnetite,Gahnite,Spinel,Chromite,Hercynite"
18221,"Áncash, Peru",1,Magnetite
145553,"Bolognesi Province, Áncash, Peru",1,Magnetite
2306,"Pachapaqui District, Bolognesi Province, Áncash, Peru",1,Magnetite
210532,"Huaylas Province, Áncash, Peru",1,Magnetite
206962,"Pashpap Cu-Mo Deposit, Huaylas Province, Áncash, Peru",1,Magnetite
123191,"Apurímac, Peru",1,Magnetite
210534,"Antabamba Province, Apurímac, Peru",1,Magnetite
309532,"Trapiche Deposit, Antabamba Province, Apurímac, Peru",1,Magnetite
206955,"Cotabambas Province, Apurímac, Peru",1,Magnetite
228082,"Ccalla Cu Deposit, Cotabambas Province, Apurímac, Peru",1,Magnetite
206956,"Cotabambas Cu-Au Deposit, Cotabambas Province, Apurímac, Peru",1,Magnetite
278737,"Las Bambas District, Cotabambas Province, Apurímac, Peru",1,Magnetite
206946,"Chalcobamba Cu Deposit, Las Bambas District, Cotabambas Province, Apurímac, Peru",1,Magnetite
257798,"Las Bambas Mine, Las Bambas District, Cotabambas Province, Apurímac, Peru",1,Magnetite
48035,"Arequipa, Peru",1,Magnetite
156108,"Arequipa Province, Arequipa, Peru",1,Magnetite
281831,"Cocachacra, Arequipa Province, Arequipa, Peru",1,Magnetite
254718,"Mariela Fe Deposit, Cocachacra, Arequipa Province, Arequipa, Peru",1,Magnetite
58549,"Uchumayo District, Arequipa Province, Arequipa, Peru",1,Magnetite
55597,"Cerro Verde Mine, Uchumayo District, Arequipa Province, Arequipa, Peru",1,Magnetite
254739,"Don Javier Cu-Mo Deposit, Uchumayo District, Arequipa Province, Arequipa, Peru",1,Magnetite
210535,"Caraveli Province, Arequipa, Peru",1,Magnetite
307209,"Chaparra Deposit, Caraveli Province, Arequipa, Peru",1,Magnetite
263239,"Islay Province, Arequipa, Peru",1,Magnetite
263240,"Tia Maria Mine, Islay Province, Arequipa, Peru",1,Magnetite
131993,"Ayacucho, Peru",1,Magnetite
210536,"Lucanas Province, Ayacucho, Peru",1,Magnetite
207062,"Acos Cu-Zn-Pb Deposit, Lucanas Province, Ayacucho, Peru",1,Magnetite
31207,"Cajamarca, Peru",1,Magnetite
203374,"Cajamarca Province, Cajamarca, Peru",1,Magnetite
203379,"Cajamarca, Cajamarca Province, Cajamarca, Peru",1,Magnetite
206949,"Laguna Chamis, Cajamarca, Cajamarca Province, Cajamarca, Peru",1,Magnetite
206001,"Celendín Province, Cajamarca, Peru",1,Magnetite
279183,"Lucmapampa, Celendín Province, Cajamarca, Peru",1,Magnetite
191972,"Michiquillay Cu-Au-Mo Deposit, Lucmapampa, Celendín Province, Cajamarca, Peru",1,Magnetite
206002,"Quisquimayoc, Celendín Province, Cajamarca, Peru",1,Magnetite
191971,"El Galeno Cu-Au-Mo Deposit, Quisquimayoc, Celendín Province, Cajamarca, Peru",1,Magnetite
191973,"Minas Conga, Quisquimayoc, Celendín Province, Cajamarca, Peru",1,Magnetite
308024,"Amaro Deposit, Minas Conga, Quisquimayoc, Celendín Province, Cajamarca, Peru",1,Magnetite
191974,"Chailhuagon Au-Cu Deposit, Minas Conga, Quisquimayoc, Celendín Province, Cajamarca, Peru",1,Magnetite
191975,"Perol Au-Cu Deposit, Minas Conga, Quisquimayoc, Celendín Province, Cajamarca, Peru",1,Magnetite
210537,"Cutervo Province, Cajamarca, Peru",1,Magnetite
207057,"La Granja Cu Deposit, Cutervo Province, Cajamarca, Peru",1,Magnetite
210538,"Hualgayoc Province, Cajamarca, Peru",1,Magnetite
206943,"Cerro Corona, Hualgayoc Province, Cajamarca, Peru",1,Magnetite
206443,"Jaén Province, Cajamarca, Peru",1,Magnetite
210539,"San Felipe, Jaén Province, Cajamarca, Peru",1,Magnetite
206003,"El Paramo Cu Deposit, San Felipe, Jaén Province, Cajamarca, Peru",1,Magnetite
131995,"Cuzco, Peru",1,Magnetite
206442,"Espinar Province, Cuzco, Peru",1,Magnetite
206954,"Ahuancata, Espinar Province, Cuzco, Peru",1,Magnetite
206957,"Antapaccay Cu-Au Deposit, Ahuancata, Espinar Province, Cuzco, Peru",1,Magnetite
206953,"Coroccohuayco Cu Deposit, Ahuancata, Espinar Province, Cuzco, Peru",1,Magnetite
206008,"Tintaya Mine, Ahuancata, Espinar Province, Cuzco, Peru",1,Magnetite
24191,"Ica, Peru",1,Magnetite
210541,"Chincha Province, Ica, Peru",1,Magnetite
206960,"Almacen Cu-Mo Deposit, Chincha Province, Ica, Peru",1,Magnetite
156103,"Ica Province, Ica, Peru",1,Magnetite
283642,"Andaymarca, Ica Province, Ica, Peru",1,Magnetite
206004,"El Puquio Cu Deposit, Andaymarca, Ica Province, Ica, Peru",1,Magnetite
156101,"Nazca Province, Ica, Peru",1,Magnetite
219704,"Marcona Deposit, Nazca Province, Ica, Peru",1,Magnetite
232161,"Mina Justa Deposit (Justa Cu Deposit), Nazca Province, Ica, Peru",1,Magnetite
221160,"Palpa Province, Ica, Peru",1,Magnetite
207063,"Anita De Tibilos Mine, Palpa Province, Ica, Peru",1,Magnetite
156104,"Pisco Province, Ica, Peru",1,Magnetite
210918,"Quebrada Rio Seco, Pisco Province, Ica, Peru",1,Magnetite
195392,"Mina Eliana, Quebrada Rio Seco, Pisco Province, Ica, Peru",1,Magnetite
24035,"Junín, Peru",1,Magnetite
23905,"Yauli Province, Junín, Peru",1,Magnetite
12769,"Morococha District, Yauli Province, Junín, Peru",1,Magnetite
206942,"Toro Mocho Deposit, Morococha District, Yauli Province, Junín, Peru",1,Magnetite
22152,"La Libertad, Peru",1,Magnetite
16452,"Santiago De Chuco Province, La Libertad, Peru",1,Magnetite
207060,"Alto Dorado Au-Cu Deposit, Santiago De Chuco Province, La Libertad, Peru",1,Magnetite
131996,"Lambayeque, Peru",1,Magnetite
210542,"Ferrenate Province, Lambayeque, Peru",1,Magnetite
280898,"Cañares, Ferrenate Province, Lambayeque, Peru",1,Magnetite
206009,"Cañariaco Cu Deposit, Cañares, Ferrenate Province, Lambayeque, Peru",1,Magnetite
20108,"Lima, Peru",1,Magnetite
210543,"Cañete Province, Lima, Peru",1,Magnetite
238301,"Raúl-Condestable Mine, Cañete Province, Lima, Peru",1,Magnetite
156107,"Oyon Province, Lima, Peru",1,Magnetite
2544,"Uchucchacua Mine, Oyon Province, Lima, Peru",1,Magnetite
19381,"Raul Mine, Lima, Peru",1,Magnetite
294610,"Yauyos Province, Lima, Peru",1,Magnetite
294609,"Yauricocha Mine, Yauyos Province, Lima, Peru",1,Magnetite
22151,"Pasco, Peru",1,Magnetite
189216,"Pasco Province, Pasco, Peru",1,Magnetite
12249,"Cerro De Pasco, Pasco Province, Pasco, Peru",1,Magnetite
6340,"Excelsior Mine, Cerro De Pasco, Pasco Province, Pasco, Peru",1,Magnetite
2548,"Quisque Mining District (Minasaragra), Cerro De Pasco, Pasco Province, Pasco, Peru",1,Magnetite
189217,"Simón Bolívar District, Pasco Province, Pasco, Peru",1,Magnetite
189218,"Cerro De Pasco Mine (Paragsha Mine), Simón Bolívar District, Pasco Province, Pasco, Peru",1,Magnetite
214326,"Tinyahuarco District, Pasco Province, Pasco, Peru",1,Magnetite
257626,"Colquijirca Mining District, Tinyahuarco District, Pasco Province, Pasco, Peru",1,Magnetite
7813,"Colquijirca Mine, Colquijirca Mining District, Tinyahuarco District, Pasco Province, Pasco, Peru",1,Magnetite
132001,"Piura, Peru",1,Magnetite
210545,"Huancabamba Province, Piura, Peru",1,Magnetite
282923,"Canchaque, Huancabamba Province, Piura, Peru",1,Magnetite
185819,"Turmalina Mine, Canchaque, Huancabamba Province, Piura, Peru",1,Magnetite
55620,"Puno, Peru",4,"Gahnite,Spinel,Chromite,Hercynite"
156100,"Carabaya Province, Puno, Peru",2,"Gahnite,Spinel"
2559,"Macusani, Carabaya Province, Puno, Peru",1,Gahnite
274554,"Macusani Glass, Macusani, Carabaya Province, Puno, Peru",1,Gahnite
264979,"Macusani Uranium Deposits (Quenamari Meseta), Carabaya Province, Puno, Peru",1,Spinel
287578,"Carancas, Puno, Peru",1,Chromite
239116,"Carancas Meteorite, Carancas, Puno, Peru",1,Chromite
73032,"Chili Palca Hacienda, Puno, Peru",3,"Chromite,Hercynite,Spinel"
132002,"Tacna, Peru",1,Magnetite
265252,"Jorge Basadre Province, Tacna, Peru",1,Magnetite
292772,"Ilabaya, Jorge Basadre Province, Tacna, Peru",1,Magnetite
278104,"Barrio Obrero Toquepala, Ilabaya, Jorge Basadre Province, Tacna, Peru",1,Magnetite
25368,"Toquepala Mine, Barrio Obrero Toquepala, Ilabaya, Jorge Basadre Province, Tacna, Peru",1,Magnetite
21930,Philippines,4,"Magnetite,Chromite,Magnesiochromite,Spinel"
17915,"Luzon, Philippines",3,"Magnetite,Chromite,Magnesiochromite"
132490,"Bicol Region, Luzon, Philippines",1,Magnetite
132505,"Camarines Norte Province, Bicol Region, Luzon, Philippines",1,Magnetite
230439,"Jose Panganiban (Mambulao), Camarines Norte Province, Bicol Region, Luzon, Philippines",1,Magnetite
230440,"Calambayanga Island, Jose Panganiban (Mambulao), Camarines Norte Province, Bicol Region, Luzon, Philippines",1,Magnetite
230442,"Larap Fe-Cu-Mo-Au Deposit, Jose Panganiban (Mambulao), Camarines Norte Province, Bicol Region, Luzon, Philippines",1,Magnetite
30693,"Paracale District, Camarines Norte Province, Bicol Region, Luzon, Philippines",1,Magnetite
207166,"Matanlang Cu-Au Deposit, Paracale District, Camarines Norte Province, Bicol Region, Luzon, Philippines",1,Magnetite
132503,"Cagayan Valley Region, Luzon, Philippines",1,Magnetite
260374,"Nueva Vizcaya Province, Cagayan Valley Region, Luzon, Philippines",1,Magnetite
208930,"San Fabian Mine, Nueva Vizcaya Province, Cagayan Valley Region, Luzon, Philippines",1,Magnetite
260375,"Quirino Province, Cagayan Valley Region, Luzon, Philippines",1,Magnetite
207181,"Dinkidi Mine, Quirino Province, Cagayan Valley Region, Luzon, Philippines",1,Magnetite
132486,"Calabarzon Region, Luzon, Philippines",1,Chromite
260376,"Quezon Province, Calabarzon Region, Luzon, Philippines",1,Chromite
241456,"Bondoc Meteorite, Quezon Province, Calabarzon Region, Luzon, Philippines",1,Chromite
132488,"Central Luzon Region, Luzon, Philippines",3,"Magnetite,Magnesiochromite,Chromite"
132501,"Mount Pinatubo, Central Luzon Region, Luzon, Philippines",1,Magnetite
187251,"Zambales Province, Central Luzon Region, Luzon, Philippines",3,"Magnesiochromite,Magnetite,Chromite"
280711,"Masinloc, Zambales Province, Central Luzon Region, Luzon, Philippines",1,Magnesiochromite
242258,"Coto Mines, Masinloc, Zambales Province, Central Luzon Region, Luzon, Philippines",1,Magnesiochromite
279711,"San Marcelino, Zambales Province, Central Luzon Region, Luzon, Philippines",1,Magnetite
207179,"Dizon Mine, San Marcelino, Zambales Province, Central Luzon Region, Luzon, Philippines",1,Magnetite
280147,"Santa Cruz, Zambales Province, Central Luzon Region, Luzon, Philippines",1,Chromite
27965,"Acoje Mine, Santa Cruz, Zambales Province, Central Luzon Region, Luzon, Philippines",1,Chromite
132489,"Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
24968,"Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
187247,"Baguio District, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
69560,"Acupan Mine, Baguio District, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
207173,"Kennon Southeast Cu-Au Deposit (Black Mountain), Baguio District, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
21538,"Philex-Padcal Mine (Santo Tomas II Deposit), Baguio District, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
208937,"Santo Niño Mine, Baguio District, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
277153,"Boneng-Lobo District, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
8802,"Boneng Mine, Boneng-Lobo District, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
277685,"Kayapa, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
208935,"Tawi-Tawi Cu Deposit, Kayapa, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
276163,"Kibungan, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
207172,"Philex-San Antonio Mine (Tabbac Deposit), Kibungan, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
29101,"Mancayan Mineral District (Mankayan), Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
228018,"Bato Tabio, Mancayan Mineral District (Mankayan), Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
208484,"Far Southeast Cu-Au Deposit, Bato Tabio, Mancayan Mineral District (Mankayan), Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
208483,"Guinaobagan Cu Deposit, Bato Tabio, Mancayan Mineral District (Mankayan), Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
207169,"Sinipsip Prospect, Benguet Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
260377,"Ifugao Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
207165,"Marian Mine, Ifugao Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
187248,"Kalinga-Apayao Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
8582,"Batong Buhay Mine, Kalinga-Apayao Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
207170,"Botilao Mine, Kalinga-Apayao Province, Cordillera Administrative Region, Luzon, Philippines",1,Magnetite
207176,"Southern Tagalog Region, Luzon, Philippines",2,"Magnetite,Chromite"
260378,"Batangas Province, Southern Tagalog Region, Luzon, Philippines",1,Magnetite
207174,"Taysan Cu Deposit, Batangas Province, Southern Tagalog Region, Luzon, Philippines",1,Magnetite
260379,"Rizal Province, Southern Tagalog Region, Luzon, Philippines",2,"Chromite,Magnetite"
207175,"Lumbay Prospect, Rizal Province, Southern Tagalog Region, Luzon, Philippines",2,"Chromite,Magnetite"
132483,"Mindanao, Philippines",2,"Chromite,Magnetite"
206206,"Caraga Region, Mindanao, Philippines",2,"Chromite,Magnetite"
231474,"Dinagat Islands Province, Caraga Region, Mindanao, Philippines",2,"Chromite,Magnetite"
231475,"Dinagat Island, Dinagat Islands Province, Caraga Region, Mindanao, Philippines",2,"Chromite,Magnetite"
232317,"Loreto, Dinagat Island, Dinagat Islands Province, Caraga Region, Mindanao, Philippines",1,Magnetite
24786,"Surigao Del Norte Province, Caraga Region, Mindanao, Philippines",2,"Magnetite,Chromite"
206205,"Boyongan Cu-Au Deposit (Buyongan), Surigao Del Norte Province, Caraga Region, Mindanao, Philippines",1,Magnetite
248676,"Unnamed Fe-Ni Deposit, Surigao Del Norte Province, Caraga Region, Mindanao, Philippines",2,"Chromite,Magnetite"
296427,"Central Mindanao, Mindanao, Philippines",2,"Chromite,Magnetite"
293941,"Lanao, Central Mindanao, Mindanao, Philippines",2,"Chromite,Magnetite"
282762,"Pantar, Lanao, Central Mindanao, Mindanao, Philippines",2,"Chromite,Magnetite"
270815,"Pantar Meteorite, Pantar, Lanao, Central Mindanao, Mindanao, Philippines",2,"Chromite,Magnetite"
132494,"Soccsksargen Region, Mindanao, Philippines",1,Magnetite
260383,"South Cotabato Province, Soccsksargen Region, Mindanao, Philippines",1,Magnetite
208932,"Tampakan Prospect, South Cotabato Province, Soccsksargen Region, Mindanao, Philippines",1,Magnetite
132496,"Southern Mindanao Region, Mindanao, Philippines",2,"Magnetite,Chromite"
206209,"Davao Del Norte Province, Southern Mindanao Region, Mindanao, Philippines",1,Magnetite
206207,"Cadan Cu-Au Deposit, Davao Del Norte Province, Southern Mindanao Region, Mindanao, Philippines",1,Magnetite
206208,"Kalamatan Cu-Au Deposit, Davao Del Norte Province, Southern Mindanao Region, Mindanao, Philippines",1,Magnetite
228020,"Tagpura-Maangob Mine, Davao Del Norte Province, Southern Mindanao Region, Mindanao, Philippines",1,Magnetite
234719,"Davao Del Sur Province, Southern Mindanao Region, Mindanao, Philippines",2,"Chromite,Magnetite"
234720,"Davao Gold Placer, Davao Del Sur Province, Southern Mindanao Region, Mindanao, Philippines",2,"Chromite,Magnetite"
208931,"Kingking Cu-Au Deposit, Davao Del Sur Province, Southern Mindanao Region, Mindanao, Philippines",1,Magnetite
15780,"Masara Mine, Southern Mindanao Region, Mindanao, Philippines",1,Magnetite
132484,"Visayas, Philippines",3,"Magnetite,Chromite,Spinel"
132492,"Central Visayas Region, Visayas, Philippines",1,Magnetite
206181,"Cebu Province, Central Visayas Region, Visayas, Philippines",1,Magnetite
206182,"Cebu Island, Cebu Province, Central Visayas Region, Visayas, Philippines",1,Magnetite
206183,"Atlas Copper District (Toledo), Cebu Island, Cebu Province, Central Visayas Region, Visayas, Philippines",1,Magnetite
132491,"Eastern Visayas Region, Visayas, Philippines",2,"Chromite,Magnetite"
206189,"Samar Island, Eastern Visayas Region, Visayas, Philippines",2,"Chromite,Magnetite"
302670,"Eastern Bicol-Eastern Mindanao Ophiolite Belt, Samar Island, Eastern Visayas Region, Visayas, Philippines",1,Chromite
302669,"Llorente River, Samar Island, Eastern Visayas Region, Visayas, Philippines",2,"Chromite,Magnetite"
292769,"Negros Island Region, Visayas, Philippines",1,Magnetite
187250,"Negros Occidental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
206188,"Negros Island, Negros Occidental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
206197,"Hinoba-an, Negros Island, Negros Occidental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
206195,"Hinoba-an Prospect, Hinoba-an, Negros Island, Negros Occidental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
276991,"Sipalay, Negros Island, Negros Occidental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
69552,"Sipalay Mine, Sipalay, Negros Island, Negros Occidental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
206192,"Negros Oriental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
206193,"Negros Island, Negros Oriental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
206194,"Basay, Negros Island, Negros Oriental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
8577,"Basay Mine (Muhong Mine), Basay, Negros Island, Negros Oriental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
241234,"Olandao Brgy, Basay, Negros Island, Negros Oriental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
206191,"Aya Aya Cu Deposit, Olandao Brgy, Basay, Negros Island, Negros Oriental Province, Negros Island Region, Visayas, Philippines",1,Magnetite
132493,"Western Visayas Region, Visayas, Philippines",3,"Magnetite,Chromite,Spinel"
206200,"Marinduque Province, Western Visayas Region, Visayas, Philippines",1,Magnetite
206201,"Marinduque Island, Marinduque Province, Western Visayas Region, Visayas, Philippines",1,Magnetite
206199,"Ino-Capayang Cu Deposit, Marinduque Island, Marinduque Province, Western Visayas Region, Visayas, Philippines",1,Magnetite
206202,"Marcopper Mine (Tapian Mine), Marinduque Island, Marinduque Province, Western Visayas Region, Visayas, Philippines",1,Magnetite
132506,"Palawan Province, Western Visayas Region, Visayas, Philippines",2,"Chromite,Spinel"
69434,"Palawan Island, Palawan Province, Western Visayas Region, Visayas, Philippines",2,"Chromite,Spinel"
307432,"Brooke's Point, Palawan Island, Palawan Province, Western Visayas Region, Visayas, Philippines",1,Spinel
307433,"Infanta Nickel Area, Brooke's Point, Palawan Island, Palawan Province, Western Visayas Region, Visayas, Philippines",1,Spinel
14247,Poland,10,"Chromite,Franklinite,Hercynite,Magnesioferrite,Magnetite,Spinel,Gahnite,Maghemite,Trevorite,Titanomaghemite"
125447,"Greater Poland Voivodeship, Poland",1,Chromite
287971,"Poznań Co., Greater Poland Voivodeship, Poland",1,Chromite
68095,"Morasko Meteorite, Poznań Co., Greater Poland Voivodeship, Poland",1,Chromite
14546,"Lesser Poland Voivodeship, Poland",5,"Franklinite,Hercynite,Magnesioferrite,Magnetite,Chromite"
209808,"Chrzanów Co., Lesser Poland Voivodeship, Poland",4,"Franklinite,Hercynite,Magnesioferrite,Magnetite"
283509,"Gmina Trzebinia, Chrzanów Co., Lesser Poland Voivodeship, Poland",4,"Franklinite,Hercynite,Magnesioferrite,Magnetite"
277836,"Trzebinia Smelting Plant, Gmina Trzebinia, Chrzanów Co., Lesser Poland Voivodeship, Poland",4,"Franklinite,Hercynite,Magnesioferrite,Magnetite"
270605,"Trzebinia Waste Dump, Trzebinia Smelting Plant, Gmina Trzebinia, Chrzanów Co., Lesser Poland Voivodeship, Poland",4,"Franklinite,Hercynite,Magnesioferrite,Magnetite"
131443,"Kraków City Co., Lesser Poland Voivodeship, Poland",1,Magnetite
206144,"Będkowska Valley, Kraków City Co., Lesser Poland Voivodeship, Poland",1,Magnetite
206143,"Będkowska Cu-Au Deposit, Będkowska Valley, Kraków City Co., Lesser Poland Voivodeship, Poland",1,Magnetite
248852,"Kraków Co., Lesser Poland Voivodeship, Poland",1,Magnetite
248853,"Gmina Krzeszowice, Kraków Co., Lesser Poland Voivodeship, Poland",1,Magnetite
